Time Series from ERA5 from Copernicus Climate Data Store
Selected Point:Fino3 55.25 7.25
Time,u100,v100,u10,v10,t2m,d2m,msl,sst,blh,slhf,sshf,ssrd,zust
2004-01-01 00:00:00,-5.3011,8.15402,-4.89805,7.39046,275.09755,271.30976,102407.01919,280.30804,680.89286,-417668.47584,-295632.25978,0.0,0.35776
2004-01-01 01:00:00,-6.40131,9.25927,-5.82283,8.28775,275.05307,271.56245,102315.55639,280.30804,736.38195,-449466.98712,-326437.7307,0.0,0.41389
2004-01-01 02:00:00,-5.8401,9.97768,-5.25838,8.83448,275.0483,271.5557,102289.99608,280.30804,787.74309,-489762.91571,-361269.44858,0.0,0.43431
2004-01-01 03:00:00,-5.52316,10.60867,-4.97341,9.34969,275.01335,271.52326,102190.8344,280.30804,841.48573,-505154.46403,-373207.73899,0.0,0.45088
2004-01-01 04:00:00,-5.91984,11.10603,-5.30077,9.74831,274.96568,271.40706,102047.63508,280.30804,855.06032,-534441.16013,-395305.28044,0.0,0.48047
2004-01-01 05:00:00,-6.11667,11.10202,-5.42795,9.66559,274.8926,271.38273,101968.18255,280.30804,863.71312,-568430.82934,-423629.45963,0.0,0.51315
2004-01-01 06:00:00,-7.03923,10.89101,-6.23184,9.46156,274.84335,271.39624,101892.11753,280.30804,867.44415,-604184.11345,-454856.28198,0.0,0.55218
2004-01-01 07:00:00,-8.10007,11.17838,-7.13856,9.66402,274.80363,271.33273,101842.99863,280.30804,895.54592,-609795.61545,-442356.18968,0.0,0.57183
2004-01-01 08:00:00,-8.86114,11.40345,-7.72656,9.74122,274.73849,271.27598,101800.34678,280.30804,934.52323,-643143.97014,-478030.61041,0.0,0.60703
2004-01-01 09:00:00,-9.36986,11.28488,-8.09082,9.57894,274.66382,271.30301,101769.39725,280.30804,947.93904,-665055.54934,-508133.82896,33705.25384,0.62361
2004-01-01 10:00:00,-8.91261,11.33211,-7.73912,9.63172,274.6527,271.45165,101777.86603,280.30804,972.46855,-673232.30939,-523349.29712,115848.7797,0.61532
2004-01-01 11:00:00,-9.45969,10.71317,-8.27138,9.15432,274.54466,271.21653,101730.74883,280.30804,955.55986,-671896.23748,-522881.12887,194031.06954,0.60633
2004-01-01 12:00:00,-10.72645,10.01084,-9.34846,8.54536,274.41597,270.9206,101638.2082,280.30804,919.83727,-684615.642,-532384.94436,204316.38411,0.60718
2004-01-01 13:00:00,-11.13221,9.83902,-9.66562,8.36417,274.29364,270.80979,101576.46311,280.30804,919.04344,-696052.41748,-545587.28905,141214.58929,0.60903
2004-01-01 14:00:00,-11.10698,9.15075,-9.63893,7.80168,274.26345,270.75979,101541.2022,280.30804,908.40605,-702732.777,-553452.51566,102366.67816,0.60689
2004-01-01 15:00:00,-11.24223,8.55895,-9.79279,7.34398,274.2714,270.74763,101550.74882,280.30804,886.81373,-696907.5035,-548255.84808,51496.06824,0.59941
2004-01-01 16:00:00,-12.19709,8.06761,-10.56449,6.91621,274.34289,270.7152,101579.85062,280.30804,894.11701,-698884.88992,-543948.70017,138.99074,0.60926
2004-01-01 17:00:00,-12.93696,8.05556,-11.08105,6.84767,274.55102,270.98275,101605.25695,280.30804,985.48745,-705404.9208,-541420.59161,0.0,0.63242
2004-01-01 18:00:00,-13.33869,8.59512,-11.36838,7.32192,274.81952,270.88817,101630.35533,280.30804,1101.46678,-715452.18151,-536504.82497,0.0,0.66132
2004-01-01 19:00:00,-13.47091,8.44139,-11.45395,7.17618,275.2453,270.45711,101692.56235,280.30804,1220.06577,-736348.34607,-487721.69321,0.0,0.67753
2004-01-01 20:00:00,-13.66976,7.34619,-11.62666,6.24107,275.4725,270.66656,101699.7993,280.30804,1268.17218,-733996.85952,-460661.56829,0.0,0.65892
2004-01-01 21:00:00,-13.90393,6.05104,-11.84961,5.12635,275.48838,271.00167,101707.80615,280.30804,1243.88082,-696693.732,-437908.59129,0.0,0.63525
2004-01-01 22:00:00,-13.81006,5.48033,-11.79073,4.60956,275.55193,271.4557,101756.6171,280.13928,1178.15127,-652924.01646,-425268.04851,0.0,0.61428
2004-01-01 23:00:00,-13.43659,5.30249,-11.5301,4.48273,275.25643,271.93811,101790.80016,280.13928,1120.51883,-614819.2458,-424097.62788,0.0,0.59586
2004-01-02 00:00:00,-13.09108,4.99057,-11.31649,4.24337,275.22718,271.89142,101846.99762,280.13932,1117.71217,-584748.31836,-423227.37711,-0.0,0.57739
2004-01-02 01:00:00,-13.00882,4.43212,-11.30389,3.76593,275.27203,271.79186,101904.29192,280.13932,1086.02421,-575852.52131,-414791.27957,-0.0,0.56339
2004-01-02 02:00:00,-12.94505,3.8876,-11.31159,3.30134,275.17769,271.91026,101952.75981,280.13932,1058.83971,-558634.8496,-405656.05793,-0.0,0.53377
2004-01-02 03:00:00,-12.75467,3.29112,-11.14705,2.79464,275.08644,272.00444,102040.55945,280.13932,974.50227,-524677.77485,-393910.77295,-0.0,0.50414
2004-01-02 04:00:00,-12.27038,2.48314,-10.78087,2.07527,274.97509,272.29102,102103.42834,280.13932,893.6857,-494212.0613,-385567.89196,-0.0,0.47927
2004-01-02 05:00:00,-12.24543,1.19835,-10.79137,0.98337,274.77867,272.56281,102164.12933,280.13932,794.0365,-463172.42536,-383190.87,-0.0,0.46622
2004-01-02 06:00:00,-12.4238,0.23359,-10.95171,0.12055,274.70753,272.60721,102224.83032,280.13932,784.53831,-450498.30591,-386173.79952,-0.0,0.4573
2004-01-02 07:00:00,-11.66965,-0.28218,-10.35447,-0.32548,274.67969,272.32601,102316.5012,280.13932,746.29987,-492538.12099,-388737.25457,-0.0,0.45597
2004-01-02 08:00:00,-10.81198,-0.65231,-9.71101,-0.64949,274.73537,272.02328,102393.92593,280.13932,724.51952,-493399.00458,-367577.09832,-0.0,0.41165
