Time Series from ERA5 from Copernicus Climate Data Store
Selected Point:Fino3 55.25 7.25
Time,u100,v100,u10,v10,t2m,d2m,msl,sst,blh,slhf,sshf,ssrd,zust
2012-01-01 00:00:00,4.35215,10.66923,2.56182,8.15621,281.17695,280.55534,100258.62644,280.42542,392.31459,26083.27092,38782.02626,0.0,0.29925
2012-01-01 01:00:00,5.28494,11.92042,3.21451,9.09908,281.25323,280.68902,100184.71244,280.42542,438.37828,37097.44184,48199.45379,0.0,0.35022
2012-01-01 02:00:00,7.57795,11.66184,4.90583,8.97455,281.41167,280.81102,100138.55518,280.42542,533.28748,51036.27961,62325.59507,0.0,0.39316
2012-01-01 03:00:00,9.63829,10.21776,6.51796,7.92571,281.53049,280.90836,100046.24065,280.42542,572.96934,62174.90445,76097.31705,0.0,0.41261
2012-01-01 04:00:00,11.33985,8.8769,7.90254,6.99135,281.48061,280.92913,100019.57547,280.42542,559.96024,67028.60689,78021.30762,0.0,0.41614
2012-01-01 05:00:00,12.18551,8.22523,8.57676,6.48705,281.48208,280.93302,100006.32085,280.42542,567.07843,68522.05379,76654.26168,0.0,0.41313
2012-01-01 06:00:00,13.32126,6.9094,9.52774,5.53026,281.72706,281.03166,100003.82587,280.42542,628.68759,70948.90501,82223.70807,0.0,0.39655
2012-01-01 07:00:00,12.87024,5.37564,9.19639,4.45513,282.00872,281.03555,100025.50107,280.42542,616.25121,74744.74923,105109.06958,0.0,0.3886
2012-01-01 08:00:00,12.46022,5.46114,8.87735,4.51314,282.06594,280.97455,100073.52957,280.42542,639.56942,64663.98262,97261.21331,0.0,0.36601
2012-01-01 09:00:00,12.45305,5.65508,8.93962,4.62374,282.05127,280.95379,100107.36784,280.42542,742.57864,60245.86886,97565.0013,33934.60028,0.37189
2012-01-01 10:00:00,11.48131,5.87091,8.23311,4.82485,282.21263,280.89149,100147.44357,280.42542,760.98775,53027.54215,101463.61377,148906.07419,0.38369
2012-01-01 11:00:00,11.837,6.43811,8.54062,5.27888,282.21263,280.58519,100157.42352,280.42542,802.87871,38404.20788,107083.69148,303380.56735,0.40664
2012-01-01 12:00:00,12.38232,6.35157,9.04879,5.19147,282.12021,280.28279,100136.99581,280.42542,837.97875,17682.63208,108805.15673,436105.47114,0.41221
2012-01-01 13:00:00,12.21421,6.25148,8.91041,5.0886,282.02926,280.17377,100141.98578,280.42542,813.18781,6046.19161,101615.50776,480652.82285,0.39023
2012-01-01 14:00:00,11.31115,6.81556,8.17622,5.50783,281.95591,280.19973,100140.27048,280.42542,773.26049,4926.10643,92299.3429,295126.20512,0.35904
2012-01-01 15:00:00,9.4384,7.9458,6.54641,6.36639,281.85322,280.25554,100105.96441,280.42542,694.46949,7104.04984,78426.35826,90208.38722,0.32561
2012-01-01 16:00:00,7.93569,9.87472,5.36479,7.74936,281.7608,280.32952,100041.87442,280.42542,700.85131,10837.6671,72350.59857,196.53243,0.34715
2012-01-01 17:00:00,8.45231,10.66089,5.86834,8.34958,281.69626,280.43075,100036.72851,280.42542,765.73321,16126.95822,70882.28998,0.0,0.35784
2012-01-01 18:00:00,8.0505,10.39292,5.60849,8.1245,281.65812,280.54107,99973.10633,280.42542,755.01501,23034.15015,70629.13332,0.0,0.37341
2012-01-01 19:00:00,6.72307,9.95813,4.53605,7.73002,281.56716,280.63062,99877.82901,280.42542,640.38761,39462.0661,68502.61743,0.0,0.33039
2012-01-01 20:00:00,6.89733,10.20942,4.79743,7.84295,281.36619,280.49045,99789.56883,280.42542,612.65121,33861.64021,58173.82595,0.0,0.33101
2012-01-01 21:00:00,8.1366,9.65785,5.76071,7.42914,281.36472,280.55664,99746.99811,280.42542,607.16938,21416.24934,59135.82124,0.0,0.33069
2012-01-01 22:00:00,7.66611,9.03538,5.41015,7.06406,281.57597,280.38013,99593.5564,280.51518,505.38745,16749.22776,60148.44785,0.0,0.33071
2012-01-01 23:00:00,8.59069,7.7404,6.15049,6.10959,281.55249,280.47098,99559.09439,280.51518,536.39657,19549.44071,56452.3607,0.0,0.29865
2012-01-02 00:00:00,9.75819,6.24533,7.09739,5.0114,281.5299,280.19674,99543.26825,280.51544,604.1915,9036.23234,49260.68498,0.0,0.28309
2012-01-02 01:00:00,11.89004,3.21911,9.00644,2.75651,281.5647,279.99824,99580.16402,280.51544,705.14058,-2249.61632,50617.69351,0.0,0.29449
2012-01-02 02:00:00,11.33451,0.55397,8.7662,0.69763,281.46464,279.5052,99607.46689,280.51544,701.10262,-18025.53379,52750.13549,0.0,0.31063
2012-01-02 03:00:00,10.69825,1.60409,8.2335,1.54958,281.34427,279.27213,99661.77747,280.51544,742.77744,-40475.87789,48145.9994,0.0,0.3226
2012-01-02 04:00:00,10.79491,2.23934,8.33634,2.01491,281.21955,279.07876,99678.60194,280.51544,817.67023,-49213.30911,44220.36759,0.0,0.31956
2012-01-02 05:00:00,11.2729,3.05875,8.80075,2.67394,281.07742,278.67664,99726.56644,280.51544,898.12474,-63532.98805,38259.22297,0.0,0.33356
2012-01-02 06:00:00,11.72646,3.21807,9.28283,2.78583,280.87004,278.17208,99750.77007,280.51544,991.98834,-97147.8276,32976.58262,0.0,0.3994
2012-01-02 07:00:00,11.93147,2.90562,9.56003,2.5196,280.68731,277.65471,99819.39621,280.51544,1051.18641,-139075.36212,19406.49732,0.0,0.37804
2012-01-02 08:00:00,12.3213,2.68836,9.97703,2.32822,280.65105,276.84536,99895.25391,280.51544,1118.00327,-181306.27968,14850.82583,0.0,0.39259
2012-01-02 09:00:00,12.26713,2.57455,9.97543,2.23098,280.54373,276.50471,99961.07597,280.51544,1183.52493,-216256.00455,9955.9022,66512.45876,0.39598
2012-01-02 10:00:00,11.84331,2.97184,9.70225,2.59291,280.43206,276.35872,100026.89803,280.51544,1110.91779,-222869.75457,4624.79726,284289.33405,0.38985
2012-01-02 11:00:00,11.14544,4.11922,9.22659,3.53592,280.26964,276.41123,100060.84214,280.51544,1082.65204,-217530.21327,-2741.82047,479369.6899,0.38171
2012-01-02 12:00:00,11.01797,5.47041,9.23382,4.68111,280.14202,276.43812,100079.58519,280.51544,1083.41392,-224750.72934,-12531.66772,537379.52506,0.42059
2012-01-02 13:00:00,11.77639,6.32396,9.8308,5.36947,280.05355,276.41763,100125.04078,280.51544,1139.71684,-245259.42206,-20916.04186,470867.0663,0.46179
2012-01-02 14:00:00,11.96865,6.94576,9.92963,5.85563,280.09561,275.91179,100155.88565,280.51544,1241.50399,-271896.45196,-21158.36481,271329.69002,0.47471
2012-01-02 15:00:00,12.88852,6.71918,10.72989,5.62721,279.69099,275.71073,100220.37946,280.51544,1253.31313,-303144.90388,-31335.92878,101345.78768,0.47994
2012-01-02 16:00:00,13.99428,5.34212,11.7278,4.50517,279.1573,275.67487,100277.05136,280.51544,1201.27674,-310426.09656,-65018.81908,411.41727,0.48108
2012-01-02 17:00:00,13.19125,4.07059,11.06574,3.48807,279.01228,276.29341,100335.49426,280.51544,1207.14321,-280209.14693,-84937.76572,0.0,0.44198
2012-01-02 18:00:00,13.03723,3.74572,10.97575,3.2419,278.96442,276.43812,100374.4562,280.51544,1214.30488,-238342.28901,-85470.87622,0.0,0.42618
2012-01-02 19:00:00,13.41325,3.85953,11.28589,3.33914,279.10654,276.20505,100457.84064,280.51544,1196.24833,-285063.27539,-60608.54136,0.0,0.48776
