Time Series from ERA5 from Copernicus Climate Data Store
Selected Point:Fino3 55.25 7.25
Time,u100,v100,u10,v10,t2m,d2m,msl,sst,blh,slhf,sshf,ssrd,zust
2002-01-01 00:00:00,5.49929,-10.69725,4.75028,-9.24807,278.82488,272.78855,102764.68593,280.00607,1349.51531,-358210.57447,-75759.60649,-0.0,0.36223
2002-01-01 01:00:00,5.90457,-7.69202,5.20667,-6.78043,279.22089,272.61997,102813.80548,280.00607,1365.40891,-321243.8393,-46643.82055,-0.0,0.33752
2002-01-01 02:00:00,7.46134,-4.9076,6.68133,-4.3501,279.48205,273.27992,102813.02332,280.00607,1375.693,-305789.51858,-28596.02173,-0.0,0.35199
2002-01-01 03:00:00,9.81139,-3.43386,8.67073,-2.97754,279.51896,274.0,102815.05693,280.00607,1107.06007,-287615.23741,-25604.67386,-0.0,0.38004
2002-01-01 04:00:00,11.69373,-3.7438,10.11621,-3.14853,279.76735,274.24176,102783.61416,280.00607,1109.24155,-305851.33586,-19322.84333,-0.0,0.43311
2002-01-01 05:00:00,12.92014,-3.89168,10.88832,-3.14931,279.87096,274.85206,102724.48298,280.00607,1148.6639,-317596.61961,-8803.26999,-0.0,0.46096
2002-01-01 06:00:00,14.95038,-4.49232,12.32632,-3.61175,279.75173,275.2402,102712.59418,280.00607,1246.51858,-310920.35306,-13938.41716,-0.0,0.5373
2002-01-01 07:00:00,15.66298,-4.6635,12.60838,-3.62729,279.64386,275.46628,102721.98008,280.00607,1277.60458,-379537.53707,-11694.90626,-0.0,0.60155
2002-01-01 08:00:00,16.06538,-3.50881,12.87249,-2.68143,279.66515,275.44014,102703.36471,280.00607,1271.52762,-380526.6136,-10647.93451,-0.0,0.61463
2002-01-01 09:00:00,17.03632,-3.78634,13.58625,-2.8835,279.80851,275.25588,102721.19792,280.00607,1288.58986,-368657.69528,-11046.78089,50656.54153,0.65406
2002-01-01 10:00:00,17.95156,-4.50346,14.15037,-3.42677,279.96606,275.38395,102711.02986,280.00607,1315.07919,-383741.11231,-1275.04451,211326.18156,0.67666
2002-01-01 11:00:00,17.99478,-4.27759,14.10848,-3.18428,280.04555,275.54469,102666.2904,280.00607,1384.4968,-379104.81609,6901.30633,263175.46714,0.6649
2002-01-01 12:00:00,19.3153,-5.81717,15.1881,-4.44958,280.18748,275.76816,102599.18121,280.00607,1440.51394,-368224.9743,19464.96739,354946.59778,0.70691
2002-01-01 13:00:00,18.79286,-6.511,14.72722,-4.93456,280.12787,276.11448,102543.80439,280.00607,1486.32489,-360374.17938,23353.71962,356981.27881,0.70977
2002-01-01 14:00:00,17.90931,-6.36717,14.01121,-4.77601,280.10374,276.47909,102491.24334,280.00607,1517.09925,-323531.07877,17321.16808,228866.53527,0.73399
2002-01-01 15:00:00,17.51267,-6.21017,13.70297,-4.62212,280.13355,276.65943,102482.17031,280.00607,1474.63842,-312836.68883,20811.07393,77598.52483,0.74721
2002-01-01 16:00:00,18.29538,-7.29193,14.36061,-5.52368,280.1009,276.78489,102485.14251,280.00607,1365.17518,-307273.13337,21259.77611,280.64566,0.74923
2002-01-01 17:00:00,18.3021,-8.44662,14.38455,-6.45866,280.06258,276.95609,102472.62797,280.00607,1335.56946,-289037.03491,17221.45649,-0.0,0.74193
2002-01-01 18:00:00,18.02935,-9.0189,14.12045,-6.88768,280.15626,277.02404,102480.76242,280.00607,1388.00274,-285637.08435,20511.93915,-0.0,0.74881
2002-01-01 19:00:00,17.79694,-9.10399,13.9566,-6.95452,280.11509,277.19785,102530.35127,280.00607,1370.9405,-281618.96097,13881.11803,-0.0,0.74512
2002-01-01 20:00:00,17.59622,-9.41697,13.84287,-7.20323,280.09238,277.20177,102514.08237,280.00607,1335.95901,-277848.10671,9344.24043,-0.0,0.75337
2002-01-01 21:00:00,17.95637,-9.6631,14.18704,-7.42784,280.0569,277.25144,102509.54585,280.00607,1300.97752,-256026.60585,7848.56649,-0.0,0.73526
2002-01-01 22:00:00,17.6961,-12.04844,13.80098,-9.18201,280.15058,277.33769,102492.0255,279.94517,1315.78038,-253863.00095,14080.54122,-0.0,0.76445
2002-01-01 23:00:00,17.41087,-11.77294,13.65284,-9.00014,280.23148,277.38865,102512.36162,279.94517,1255.32239,-255346.61574,22905.01744,-0.0,0.788
2002-01-02 00:00:00,17.73514,-11.8468,13.91706,-9.06002,280.27772,277.52146,102492.40109,279.94523,1197.7224,-247997.50263,30408.5885,0.0,0.7858
2002-01-02 01:00:00,17.48238,-11.59281,13.7372,-8.84192,280.27912,277.6848,102512.25629,279.94523,1151.54865,-225167.31277,32423.61912,0.0,0.77357
2002-01-02 02:00:00,16.02999,-11.19668,12.56635,-8.34686,280.33811,277.73343,102536.80169,279.94523,1132.15111,-214127.71439,34928.79233,0.0,0.7565
2002-01-02 03:00:00,14.5974,-12.90405,11.59934,-10.0079,280.37603,277.94789,102586.67419,279.94523,1126.0656,-183036.60057,38141.94928,0.0,0.69455
2002-01-02 04:00:00,11.56058,-13.39004,9.28093,-10.41295,280.43642,278.10873,102664.84425,279.94523,1142.34432,-152996.87707,40810.50335,0.0,0.61262
2002-01-02 05:00:00,7.9164,-14.45554,6.42505,-11.43007,280.15131,278.2995,102734.57195,279.94523,1082.40212,-130241.78652,36126.91865,0.0,0.54008
2002-01-02 06:00:00,2.85943,-14.51973,2.25726,-10.95578,279.84654,277.96285,102798.35872,279.94523,1009.30002,-109589.47661,12218.85258,0.0,0.42116
2002-01-02 07:00:00,-2.12869,-11.06831,-1.71163,-9.12718,279.57969,276.93044,102871.21322,279.94523,945.2501,-118000.59919,-6243.18478,0.0,0.34048
2002-01-02 08:00:00,-5.38054,-6.65133,-4.72057,-5.88681,278.96031,275.41176,102987.37393,279.94523,791.43901,-155099.65771,-31567.21832,0.0,0.26852
2002-01-02 09:00:00,-7.49876,-2.79187,-6.79706,-2.57928,278.00666,274.03896,103141.99431,279.94523,587.80287,-190246.13421,-56673.41071,61235.7133,0.25276
2002-01-02 10:00:00,-8.0071,-0.69204,-7.35286,-0.65929,277.46874,271.85944,103242.99004,279.94523,506.3332,-249199.09157,-88151.4567,218978.91078,0.26022
2002-01-02 11:00:00,-7.81093,0.21758,-7.22872,0.16881,276.86762,270.16994,103308.80923,279.94523,472.02618,-306800.26138,-116960.94862,396877.40589,0.26384
2002-01-02 12:00:00,-7.16679,0.96765,-6.69055,0.86604,276.26509,269.46296,103368.53116,279.94523,446.01066,-342021.83718,-145334.75824,498423.71446,0.26588
2002-01-02 13:00:00,-6.64619,1.23173,-6.24902,1.10976,275.79318,269.37069,103422.4685,279.94523,426.91739,-348705.67566,-168316.99944,468820.62106,0.25789
2002-01-02 14:00:00,-6.40664,1.25466,-6.048,1.14161,275.49262,269.51159,103437.00813,279.94523,422.20113,-335938.79317,-178501.07314,354817.21881,0.24596
2002-01-02 15:00:00,-6.2963,1.67462,-5.94714,1.53004,275.28897,269.78465,103511.42603,279.94523,440.3055,-320092.83903,-183184.65784,124011.0674,0.23898
2002-01-02 16:00:00,-6.25008,2.22388,-5.9161,2.03479,275.12745,270.02405,103581.77909,279.94523,459.24663,-313634.29848,-190918.01862,489.88571,0.24793
