Time Series from ERA5 from Copernicus Climate Data Store
Selected Point:Fino3 55.25 7.25
Time,u100,v100,u10,v10,t2m,d2m,msl,sst,blh,slhf,sshf,ssrd,zust
2006-01-02 09:00:00,-1.45754,-2.20573,-1.52655,-1.97627,277.5957,272.99661,102097.17899,279.99959,559.1243,-117904.23115,-51601.93818,72672.07666,0.08074
2006-01-02 10:00:00,-0.32039,-1.50426,-0.43099,-1.27645,277.39891,273.04901,102154.84237,279.99959,403.50121,-78431.37288,-32462.24311,281131.61918,0.03551
2006-01-02 11:00:00,1.34358,-1.7725,1.13528,-1.49471,277.70553,273.14307,102167.49578,279.99959,497.7804,-56695.96162,-20038.23053,444214.08451,0.04368
2006-01-02 12:00:00,2.19247,-2.66325,1.92559,-2.27221,278.29742,273.28013,102172.01485,279.99959,639.19917,-77361.49512,-21333.39786,549612.65927,0.08537
2006-01-02 13:00:00,2.44097,-3.82427,2.15679,-3.31767,278.98999,273.39434,102209.25201,279.99959,829.70868,-106079.26648,-17783.67998,484984.70084,0.12042
2006-01-02 14:00:00,2.26304,-5.52682,1.96941,-4.79111,279.56814,273.52064,102230.58204,279.99959,938.81655,-132938.82909,-9005.32359,286975.6367,0.15724
2006-01-02 15:00:00,1.4062,-6.46313,1.18061,-5.47851,279.77408,274.10648,102270.89218,279.99959,963.63507,-148930.68608,-3824.65425,98523.26004,0.17042
2006-01-02 16:00:00,0.84956,-6.58662,0.73181,-5.45599,279.83358,274.71382,102336.1476,279.99959,864.5951,-135416.44074,-1618.07286,481.27203,0.16426
2006-01-02 17:00:00,0.58615,-6.87712,0.55803,-5.69677,279.83205,274.92881,102371.39637,279.99959,804.26579,-122521.59831,-1090.4121,0.0,0.15749
2006-01-02 18:00:00,0.49768,-6.79716,0.52857,-5.74726,279.80612,275.11423,102418.21397,279.99959,752.20932,-114018.88561,-1474.16538,0.0,0.14993
2006-01-02 19:00:00,0.53048,-6.27587,0.48097,-5.4591,279.76036,275.16529,102470.27369,279.99959,743.4682,-112780.07979,-15289.28363,0.0,0.18234
2006-01-02 20:00:00,0.85751,-5.71509,0.7779,-5.04433,279.70239,275.19754,102488.16922,279.99959,640.91618,-104558.91388,-19558.53892,0.0,0.16941
2006-01-02 21:00:00,1.05532,-4.95694,0.94715,-4.43771,279.70391,275.1747,102526.85249,279.99959,654.80831,-96450.36667,-19798.38472,0.0,0.15147
2006-01-02 22:00:00,1.51654,-3.96193,1.35968,-3.64545,279.21271,275.92178,102559.93211,279.89436,482.48344,-84681.71135,-15193.34531,0.0,0.13073
2006-01-02 23:00:00,1.95589,-3.53882,1.73746,-3.25165,279.29356,275.87206,102569.87407,279.89436,526.81339,-74940.19283,-11259.87414,0.0,0.11527
2006-01-03 00:00:00,2.34136,-3.39627,2.06711,-3.10467,279.33876,275.83171,102581.58758,279.89467,565.37638,-66687.88137,-8277.32539,0.0,0.10137
2006-01-03 01:00:00,2.19755,-3.15092,1.90718,-2.85005,279.40417,275.81417,102571.65072,279.89467,628.44138,-60510.92283,-5826.96069,0.0,0.09264
2006-01-03 02:00:00,2.0847,-2.75411,1.74429,-2.40908,279.48984,275.87083,102622.93204,279.89467,675.98393,-57719.41272,-3964.68352,0.0,0.08903
2006-01-03 03:00:00,1.44555,-1.86127,1.04905,-1.43316,279.5132,275.80607,102575.55449,279.89467,596.01492,-56115.77926,-3572.62517,0.0,0.07877
2006-01-03 04:00:00,1.04908,-0.83935,0.60851,-0.41868,279.46803,275.73187,102635.708,279.89467,425.51187,-49285.48856,-2543.47199,0.0,0.05822
2006-01-03 05:00:00,1.28377,0.17082,0.78028,0.51627,279.36991,275.35006,102627.54558,279.89467,427.46234,-46375.19079,-2592.47929,0.0,0.05227
2006-01-03 06:00:00,1.81306,1.07006,1.20972,1.2223,279.30605,275.25426,102656.82384,279.89467,431.60707,-55224.87177,-3964.68352,0.0,0.06581
2006-01-03 07:00:00,1.97585,1.87863,1.28746,1.85525,279.29826,275.33791,102658.77572,279.89467,493.94064,-61698.79948,-4846.81481,0.0,0.09735
2006-01-03 08:00:00,2.03077,2.668,1.30079,2.49863,279.38704,275.38244,102690.18331,279.89467,535.06292,-64252.73426,-3817.66164,0.0,0.10787
2006-01-03 09:00:00,2.43723,3.48937,1.65618,3.19101,279.49139,275.38918,102725.49467,279.89467,596.01492,-71558.17561,-2837.51576,72304.46999,0.12704
2006-01-03 10:00:00,3.27412,4.17207,2.39437,3.62957,279.73437,275.74806,102727.44655,279.89467,563.75099,-84624.81867,-779.20941,242408.04968,0.14475
2006-01-03 11:00:00,4.05108,4.49528,3.08443,3.91311,279.87611,275.57672,102750.15938,279.89467,712.8802,-98879.33838,1867.18447,328435.04433,0.16104
2006-01-03 12:00:00,4.4096,4.62329,3.48129,4.05689,279.95554,275.39863,102716.79991,279.89467,811.86624,-109867.19732,4072.5127,386808.01721,0.17291
2006-01-03 13:00:00,4.91493,4.41955,3.90999,3.86652,280.00539,275.1922,102721.94579,279.89467,887.44671,-126081.71349,5395.70964,310045.46815,0.19798
2006-01-03 14:00:00,4.77012,4.1102,3.76635,3.60708,280.11753,274.96554,102719.63901,279.89467,899.55584,-136594.42177,8238.1327,195528.56192,0.19198
2006-01-03 15:00:00,4.23284,4.19554,3.25843,3.65688,280.12843,275.08562,102725.84955,279.89467,888.0156,-130892.61389,10051.40258,51825.16924,0.17317
2006-01-03 16:00:00,4.114,4.01953,3.19031,3.49784,279.94776,275.86814,102772.51733,279.89467,798.05046,-106481.74889,5934.78988,417.94491,0.15881
2006-01-03 17:00:00,3.07938,4.39821,2.32996,3.8103,279.82938,276.53193,102778.72787,279.89467,697.76411,-82367.85305,543.98753,0.0,0.14655
2006-01-03 18:00:00,2.4602,4.62756,1.78131,3.96532,279.79667,276.84224,102803.03769,279.89467,680.86009,-69419.99765,-1024.24588,0.0,0.14681
2006-01-03 19:00:00,2.00081,4.68196,1.3652,3.99183,279.79356,276.84763,102856.62578,279.89467,681.34771,-54749.72112,2014.20635,0.0,0.13039
2006-01-03 20:00:00,1.40061,4.83236,0.84914,4.22556,279.74528,276.71407,102880.93561,279.89467,682.24167,-54333.96429,838.0313,0.0,0.13283
2006-01-03 21:00:00,0.78643,5.07771,0.41674,4.46653,279.69076,276.73835,102934.16881,279.89467,672.16427,-57956.98805,-534.17294,0.0,0.13834
2006-01-03 22:00:00,-0.14832,4.87397,-0.48878,4.17657,279.7188,277.13905,102988.82156,279.7379,531.24326,-62411.52546,-2788.50846,0.0,0.14353
2006-01-03 23:00:00,-0.57375,4.61582,-0.87009,3.92998,279.6269,277.09183,103043.8292,279.7379,535.30673,-64074.55276,-5091.85128,0.0,0.14216
2006-01-04 00:00:00,-0.71493,4.13763,-0.96631,3.54669,279.52402,276.94927,103073.0255,279.73806,493.00218,-63650.80251,-7305.0661,0.0,0.13375
2006-01-04 01:00:00,-1.0958,3.38492,-1.27187,2.9044,279.41074,276.84058,103116.7271,279.73806,409.153,-60698.50825,-7946.59095,0.0,0.11927
2006-01-04 02:00:00,-1.90664,2.29755,-2.02773,1.9485,279.20745,276.70371,103165.26524,279.73806,378.28027,-54843.12462,-8358.99979,0.0,0.1061
2006-01-04 03:00:00,-2.97395,1.40052,-3.04344,1.15742,278.97001,276.35216,103201.36656,279.73806,374.94659,-56663.70609,-11337.50802,0.0,0.1113
2006-01-04 04:00:00,-4.51816,0.715,-4.35033,0.56693,278.5774,276.17236,103250.59563,279.73806,377.04826,-65422.17907,-20043.9167,0.0,0.13236
2006-01-04 05:00:00,-5.75789,0.67021,-5.44814,0.55186,278.01718,276.27031,103295.33363,279.73806,242.39676,-77477.38065,-39106.36939,0.0,0.16557
2006-01-04 06:00:00,-6.1835,0.6727,-5.84258,0.57352,277.50507,276.12942,103342.14443,279.73806,245.87538,-96175.24432,-65958.76668,0.0,0.1915
2006-01-04 07:00:00,-6.39849,0.52216,-6.04656,0.43979,276.99916,275.90266,103391.71897,279.73806,269.06616,-113200.14124,-99134.76607,0.0,0.21368
2006-01-04 08:00:00,-6.79573,0.45,-6.4063,0.36633,276.45291,275.43437,103441.81171,279.73806,304.2147,-136818.49535,-128919.8484,0.0,0.2329
2006-01-04 09:00:00,-7.07183,0.4811,-6.64245,0.36915,275.81045,274.74602,103527.31483,279.73806,334.1453,-170720.67448,-166678.16814,48646.28935,0.24682
2006-01-04 10:00:00,-7.02818,0.42138,-6.57135,0.29475,274.62173,273.55047,103568.77089,279.73806,366.75734,-205065.69776,-204894.71993,171081.89401,0.24998
2006-01-04 11:00:00,-6.85684,-0.12604,-6.41645,-0.09891,274.15773,272.87152,103612.64522,279.73806,383.13584,-231095.09218,-230234.95151,302536.19276,0.24837
2006-01-04 12:00:00,-6.99435,-0.08249,-6.55442,-0.08195,273.97616,272.48106,103583.62598,279.73806,429.51741,-245856.5635,-243523.68054,308207.03829,0.24527
2006-01-04 13:00:00,-7.42651,0.11284,-6.92516,0.0838,274.15152,272.43543,103565.14349,279.73806,468.50692,-250580.23432,-240590.99551,314082.85413,0.25057
2006-01-04 14:00:00,-7.87395,0.04814,-7.28235,0.00186,274.60776,272.55351,103563.93435,279.73806,585.62038,-256632.43757,-232846.87411,220206.44744,0.26364
2006-01-04 15:00:00,-8.07584,0.03446,-7.46348,-0.05182,275.09504,272.22477,103578.27124,279.73806,736.5779,-266473.41845,-216671.28325,70919.73082,0.26936
2006-01-04 16:00:00,-8.25264,-0.31888,-7.63277,-0.37767,275.23626,271.99532,103587.08065,279.73806,779.91568,-280004.76716,-203290.9078,751.55784,0.27282
2006-01-04 17:00:00,-8.76228,-0.55029,-8.12116,-0.60181,275.18971,271.91079,103587.25338,279.73806,800.20762,-292650.42759,-211218.32202,0.0,0.29819
2006-01-04 18:00:00,-9.13114,-0.61747,-8.43518,-0.66774,274.95693,271.68939,103589.32619,279.73806,757.59455,-326158.96748,-237658.31048,0.0,0.32643
2006-01-04 19:00:00,-9.00019,-0.60254,-8.3353,-0.65361,274.48206,271.52569,103592.95359,279.73806,699.11029,-350072.55102,-280411.35942,0.0,0.33521
2006-01-04 20:00:00,-9.36468,-0.51172,-8.6307,-0.55284,273.9715,271.28819,103587.42612,279.73806,684.76099,-363357.87521,-308913.39205,0.0,0.34384
2006-01-04 21:00:00,-9.7903,0.03446,-8.9388,-0.05464,273.92029,271.35528,103586.04425,279.73806,731.57739,-378709.80538,-324080.87243,0.0,0.36269
2006-01-04 22:00:00,-9.66589,0.41019,-8.7619,0.27027,274.73657,272.07851,103558.06141,279.59783,786.07573,-372756.01195,-308959.21525,0.0,0.3645
2006-01-04 23:00:00,-9.44326,-0.29649,-8.5486,-0.38426,275.21298,272.76418,103553.3976,279.59783,748.02835,-342741.02026,-271704.95074,0.0,0.35608
2006-01-05 00:00:00,-9.39423,-1.5213,-8.48757,-1.47783,275.47781,273.43013,103494.12968,279.59814,642.68328,-306944.3324,-246713.29439,0.0,0.34793
2006-01-05 01:00:00,-9.99831,-2.08253,-8.94481,-1.99336,275.81251,273.91366,103451.47949,279.59814,636.42948,-283880.22271,-230568.465,0.0,0.36239
2006-01-05 02:00:00,-11.0236,-1.86038,-9.72254,-1.80013,276.19299,274.27388,103389.53516,279.59814,684.71464,-282532.65675,-222200.71807,0.0,0.4016
2006-01-05 03:00:00,-12.15443,-1.22809,-10.58793,-1.24106,276.56401,274.56483,103340.79209,279.59814,793.28355,-297252.22338,-221905.38582,0.0,0.46032
2006-01-05 04:00:00,-12.9068,-0.4483,-11.09426,-0.55369,276.8324,274.69367,103279.18625,279.59814,948.17423,-319176.08495,-222003.8299,0.0,0.50366
2006-01-05 05:00:00,-13.18428,0.21816,-11.24013,-0.00966,276.8766,274.64518,103228.24297,279.59814,1003.80398,-335243.21754,-222939.04868,0.0,0.51847
2006-01-05 06:00:00,-13.4472,1.0825,-11.43368,0.65236,276.87029,274.54127,103182.88483,279.59814,1081.75835,-354109.14097,-226187.70337,0.0,0.53342
2006-01-05 07:00:00,-13.37533,1.2327,-11.34252,0.78461,276.85292,274.41104,103180.68462,279.59814,1139.93325,-344417.03195,-217376.95807,0.0,0.52834
2006-01-05 08:00:00,-13.42628,1.03573,-11.47716,0.6001,276.76609,274.32653,103159.02103,279.59814,1159.2764,-345609.10953,-218115.28868,0.0,0.52427
2006-01-05 09:00:00,-13.53363,0.90082,-11.59147,0.54387,276.68715,274.26557,103163.08296,279.59814,1106.5554,-343224.95437,-224415.7099,28833.25348,0.52194
2006-01-05 10:00:00,-12.58111,-0.20456,-10.85652,-0.37156,276.63821,274.59669,103116.37084,279.59814,925.48602,-341877.38841,-232537.34663,99864.82145,0.5262
2006-01-05 11:00:00,-12.90135,-0.57512,-11.13423,-0.69861,276.6019,274.51911,103057.47296,279.59814,861.42091,-343173.12491,-235687.55725,193895.14925,0.5276
2006-01-05 12:00:00,-13.37442,-0.84045,-11.47716,-0.91717,276.57506,274.54127,102997.39035,279.59814,856.54876,-338819.45028,-238690.10174,197965.72621,0.52401
2006-01-05 13:00:00,-14.08403,-0.68395,-11.9884,-0.80155,276.57979,274.5288,102901.25817,279.59814,868.54733,-340581.65192,-242184.86663,137381.97244,0.53644
2006-01-05 14:00:00,-14.55165,0.05267,-12.28084,-0.16408,276.68557,274.42212,102853.19208,279.59814,894.87148,-356130.48991,-243415.41765,65468.44613,0.56024
2006-01-05 15:00:00,-15.00289,0.95838,-12.54873,0.58109,276.70136,274.34177,102847.26844,279.59814,925.34058,-372871.40548,-245925.74173,15875.25015,0.57563
2006-01-05 16:00:00,-15.46232,1.79933,-12.86992,1.28113,276.6761,274.18659,102803.94126,279.59814,921.77737,-399459.91844,-256114.70418,271.3718,0.61049
2006-01-05 17:00:00,-15.68794,2.27332,-13.06488,1.72696,276.55453,274.09377,102780.24671,279.59814,899.01644,-427810.63304,-275951.18662,0.0,0.63245
2006-01-05 18:00:00,-15.55966,2.94878,-12.97722,2.30425,276.36824,273.99401,102755.53668,279.59814,888.61767,-442944.83535,-298544.10335,0.0,0.64372
2006-01-05 19:00:00,-14.91009,3.04142,-12.54032,2.40245,276.21983,273.78342,102740.30447,279.59814,882.43659,-442789.34697,-297018.22009,0.0,0.62393
2006-01-05 20:00:00,-14.46249,3.44166,-12.31871,2.78573,276.00038,273.54235,102705.94737,279.59814,941.92043,-441078.97479,-302678.75478,0.0,0.60159
2006-01-05 21:00:00,-13.98942,4.30959,-11.9898,3.57524,275.76672,273.2237,102728.1187,279.59814,972.60769,-452636.94436,-311637.16621,0.0,0.59675
2006-01-05 22:00:00,-13.3908,3.41018,-11.50031,2.76118,275.82514,272.99232,102694.43859,279.47714,1008.45797,-466319.9218,-318331.36376,0.0,0.56231
2006-01-05 23:00:00,-13.18337,2.93709,-11.38529,2.41829,275.55359,272.69999,102710.68628,279.47714,975.66187,-466579.06909,-321629.24049,0.0,0.54217
2006-01-06 00:00:00,-13.22358,3.25258,-11.45435,2.72784,275.32956,272.4231,102707.93771,279.4772,991.76665,-477434.7826,-337224.5596,0.0,0.54621
2006-01-06 01:00:00,-13.21421,3.57922,-11.44122,3.04332,275.08862,272.18736,102681.9741,279.4772,996.54554,-499862.16813,-364220.90419,0.0,0.55651
2006-01-06 02:00:00,-12.94701,4.11411,-11.23446,3.50845,274.94913,272.07726,102698.94473,279.4772,1030.07243,-506748.83814,-381842.15456,0.0,0.53885
2006-01-06 03:00:00,-12.64151,4.48169,-11.01785,3.82528,274.96815,272.00244,102700.25016,279.4772,1044.93179,-498216.6806,-373694.16692,0.0,0.52704
2006-01-06 04:00:00,-12.48153,4.91068,-10.87345,4.19064,275.06009,271.97986,102711.41887,279.4772,1047.3959,-499435.56025,-366773.28586,0.0,0.53544
2006-01-06 05:00:00,-12.09349,5.42689,-10.53082,4.64566,275.17105,271.99115,102732.59589,279.4772,1051.72677,-503214.08716,-359067.05658,0.0,0.53033
2006-01-06 06:00:00,-11.54036,5.35391,-10.10023,4.60184,275.27408,272.08008,102736.65724,279.4772,1047.69458,-491634.7305,-343016.50262,0.0,0.51723
2006-01-06 07:00:00,-11.33783,4.99701,-9.98143,4.32209,275.38662,272.17748,102792.9359,279.4772,999.08432,-429471.86843,-286226.01045,0.0,0.4788
2006-01-06 08:00:00,-11.25954,4.78519,-9.94073,4.14952,275.45637,272.38922,102822.38067,279.4772,955.17829,-409238.46627,-269635.5296,0.0,0.46694
2006-01-06 09:00:00,-11.19912,4.08741,-9.89413,3.53204,275.55306,272.60379,102896.21015,279.4772,915.30443,-388273.73632,-256480.94714,31014.07206,0.45211
2006-01-06 10:00:00,-10.79491,2.885,-9.59482,2.52561,275.84789,273.04562,102908.1041,279.4772,816.44117,-370295.2615,-248627.46508,79481.95089,0.44812
2006-01-06 11:00:00,-10.8264,2.36434,-9.6598,2.05846,275.80826,273.17549,102933.05237,279.4772,767.08422,-356887.58537,-247105.85293,128218.34984,0.43945
2006-01-06 12:00:00,-10.94894,2.07776,-9.78517,1.80365,275.73059,273.12749,102898.82102,279.4772,749.01404,-353352.83439,-247547.6113,173598.24748,0.43838
2006-01-06 13:00:00,-11.33102,1.85971,-10.07135,1.59468,275.72425,272.99762,102904.1878,279.4772,746.32592,-362860.09565,-254419.4081,159903.72216,0.4507
2006-01-06 14:00:00,-11.91564,1.95405,-10.51441,1.66613,275.5911,272.90163,102886.78202,279.4772,772.3858,-375353.61204,-264727.10331,121505.34723,0.45886
2006-01-06 15:00:00,-12.33261,2.59308,-10.796,2.20676,275.52453,272.79294,102914.77631,279.4772,787.46916,-388273.73632,-276409.15787,48937.78902,0.47259
2006-01-06 16:00:00,-12.49515,3.06568,-10.86557,2.60785,275.42149,272.64331,102945.23641,279.4772,809.57152,-406800.70697,-288631.13933,872.69034,0.4826
2006-01-06 17:00:00,-12.38707,3.24902,-10.80387,2.77435,275.36126,272.5445,102973.37574,279.4772,840.85831,-418441.00761,-300018.68832,0.0,0.49356
2006-01-06 18:00:00,-12.20837,3.39587,-10.65619,2.90715,275.2931,272.4965,103004.56109,279.4772,854.00025,-433737.9472,-314891.21998,0.0,0.51126
2006-01-06 19:00:00,-12.07477,3.70649,-10.59252,3.19567,275.26298,272.47815,103037.19691,279.4772,857.28574,-421792.92665,-311455.32158,0.0,0.49166
2006-01-06 20:00:00,-11.94202,4.02778,-10.48487,3.49632,275.31688,272.51062,103060.9848,279.4772,859.30183,-426363.72533,-316952.75902,0.0,0.49266
2006-01-06 21:00:00,-11.80671,4.27432,-10.37066,3.72821,275.41515,272.58967,103071.42826,279.4772,859.45117,-431239.24392,-316560.08492,0.0,0.49188
2006-01-06 22:00:00,-11.81948,4.34819,-10.35294,3.79697,275.29627,272.4598,103076.94009,279.37625,863.78204,-429167.14852,-313909.53472,0.0,0.49076
2006-01-06 23:00:00,-11.84245,4.40426,-10.38313,3.8428,275.35492,272.50497,103081.00144,279.37625,870.27834,-426241.83736,-307332.2435,0.0,0.48745
2006-01-07 00:00:00,-11.67278,4.1659,-10.25493,3.65282,275.36721,272.57804,103099.06734,279.37657,871.35363,-418820.07709,-302973.87747,0.0,0.48267
2006-01-07 01:00:00,-11.57444,4.08801,-10.20628,3.60365,275.27287,272.57533,103074.73552,279.37657,869.53942,-412877.69258,-304676.1562,0.0,0.4773
2006-01-07 02:00:00,-11.67473,4.10419,-10.29066,3.62209,275.19679,272.52934,103091.60359,279.37657,878.17853,-414682.97395,-312099.98288,0.0,0.48093
2006-01-07 03:00:00,-11.66791,4.55031,-10.27014,4.01314,275.18614,272.47657,103074.88479,279.37657,888.54547,-421904.09943,-316781.24939,0.0,0.48611
2006-01-07 04:00:00,-11.39042,4.8204,-10.0246,4.249,275.19375,272.46981,103098.61952,279.37657,938.82509,-423784.60086,-317726.95979,0.0,0.4826
2006-01-07 05:00:00,-11.12947,4.98529,-9.80643,4.38575,275.22723,272.47928,103092.94707,279.37657,961.63234,-419271.39743,-312383.696,0.0,0.47556
2006-01-07 06:00:00,-11.15381,5.13703,-9.82696,4.50484,275.26374,272.50769,103109.21804,279.37657,983.92125,-414156.43355,-306331.14941,0.0,0.4745
2006-01-07 07:00:00,-10.96394,5.45568,-9.67569,4.77604,275.30635,272.52392,103140.11796,279.37657,1006.03738,-411147.63127,-277817.98068,0.0,0.46481
2006-01-07 08:00:00,-10.84029,5.66609,-9.57762,4.96811,275.33678,272.51987,103168.48021,279.37657,1014.24453,-413705.11321,-276021.13091,0.0,0.46299
2006-01-07 09:00:00,-10.61147,5.82491,-9.39975,5.10332,275.27287,272.53339,103179.67583,279.37657,1038.08848,-413629.89315,-276446.70059,35098.9817,0.45779
2006-01-07 10:00:00,-10.21518,6.0424,-9.09036,5.32151,275.38243,272.16948,103186.84103,279.37657,990.74615,-407762.7287,-273562.28386,123083.1343,0.44592
2006-01-07 11:00:00,-9.9075,5.61045,-8.86991,4.96503,275.39764,272.19518,103198.18593,279.37657,965.08799,-395351.41928,-265476.45989,222969.83175,0.4296
2006-01-07 12:00:00,-9.55503,5.21795,-8.62286,4.64543,275.36569,272.28041,103195.49898,279.37657,946.34112,-375794.20445,-255310.07303,218438.74933,0.40501
2006-01-07 13:00:00,-9.43916,4.85682,-8.56661,4.35733,275.32309,272.30747,103144.44694,279.37657,920.85574,-355785.66927,-246704.10834,238456.66568,0.38828
2006-01-07 14:00:00,-9.50245,4.6373,-8.63958,4.1691,275.22266,272.35347,103141.01361,279.37657,892.43307,-345781.40168,-246089.39658,131942.41484,0.38671
2006-01-07 15:00:00,-9.59106,4.50883,-8.70344,4.04387,275.16484,272.32911,103160.41936,279.37657,865.99739,-348790.20396,-253040.36806,57078.11283,0.39216
2006-01-07 16:00:00,-9.53556,4.46533,-8.62742,3.99086,275.15723,272.31829,103170.12223,279.37657,836.88358,-351122.02573,-255546.50063,1420.19001,0.386
2006-01-07 17:00:00,-9.40508,4.72126,-8.50731,4.20751,275.19527,272.42652,103183.55698,279.37657,786.77674,-340215.11745,-248311.81603,0.0,0.37586
