Time Series from ERA5 from Copernicus Climate Data Store
Selected Point:Fino3 55.25 7.25
Time,u100,v100,u10,v10,t2m,d2m,msl,sst,blh,slhf,sshf,ssrd,zust
2008-01-01 00:00:00,-5.06857,-2.69347,-4.76188,-2.54226,277.06072,275.00128,102907.37479,279.85085,444.47112,-128816.45566,-77861.33768,0.0,0.18802
2008-01-01 01:00:00,-5.48317,-2.68539,-5.11501,-2.52157,276.76472,274.7468,102918.62916,279.85085,484.61238,-141849.97679,-91724.33824,0.0,0.19843
2008-01-01 02:00:00,-5.89994,-2.71873,-5.46895,-2.53306,276.51057,274.70934,102919.11848,279.85085,535.62016,-157698.24896,-107494.14558,0.0,0.22124
2008-01-01 03:00:00,-6.42251,-2.85917,-5.91138,-2.63419,276.22504,274.5117,102914.55149,279.85085,607.46896,-172445.09681,-128108.27281,0.0,0.24517
2008-01-01 04:00:00,-6.58015,-3.06731,-6.13787,-2.84795,275.65995,273.0378,102935.91847,279.85085,655.15191,-195697.38802,-156091.95053,0.0,0.26837
2008-01-01 05:00:00,-6.37608,-3.12793,-6.02503,-2.93145,275.27126,272.41517,102942.44274,279.85085,682.80478,-255174.30133,-193764.26805,0.0,0.278
2008-01-01 06:00:00,-6.1839,-2.91676,-5.84157,-2.74528,275.05898,271.89588,102938.8544,279.85085,711.75514,-279038.49494,-210204.03452,0.0,0.27097
2008-01-01 07:00:00,-6.20549,-2.78642,-5.8367,-2.60968,275.09336,271.56648,102937.22333,279.85085,762.92511,-271206.14422,-199072.40581,0.0,0.23756
2008-01-01 08:00:00,-6.45166,-2.5409,-6.02665,-2.36835,275.20698,271.56131,102924.17479,279.85085,818.06866,-276284.93414,-194176.55059,0.0,0.24051
2008-01-01 09:00:00,-6.86627,-2.15292,-6.39196,-2.00367,275.42674,271.58327,102924.99032,279.85085,840.85592,-284300.85558,-188765.34219,38264.40786,0.25019
2008-01-01 10:00:00,-7.04658,-1.67905,-6.5462,-1.56467,275.57773,271.26291,102922.38061,279.85085,876.45595,-286993.22615,-178973.63176,138093.51478,0.24369
